Solution x:
x[75187] = 21.6333
x[75188] = 21.4106
x[75189] = 21.1418
x[75190] = 20.8212
x[75191] = 20.4832
x[75192] = 20.1584
x[75193] = 19.8636
x[75194] = 19.6062
x[75195] = 19.3888
x[75196] = 19.2109
x[75197] = 19.069
x[75198] = 18.954
x[75199] = 18.8472
x[75200] = 19.4145
x[75201] = 19.5063
x[75202] = 19.5885
x[75203] = 19.68
x[75204] = 19.7898
x[75205] = 19.9214
x[75206] = 20.075
x[75207] = 20.2483
x[75208] = 20.4353
x[75209] = 20.6239
x[75210] = 20.7938
x[75211] = 20.9232
x[75212] = 21.0138
x[75213] = 21.0737
x[75214] = 21.1094
x[75215] = 21.1248
x[75216] = 21.1223
x[75217] = 21.103
x[75218] = 21.0665
x[75219] = 21.0113
x[75220] = 20.9349
x[75221] = 20.8345
x[75222] = 20.7082
x[75223] = 20.556
x[75224] = 20.3804
x[75225] = 20.1862
x[75226] = 19.9796
x[75227] = 19.7662
x[75228] = 19.55
x[75229] = 19.3345
x[75230] = 19.1225
x[75231] = 18.9169
x[75232] = 18.7203
x[75233] = 18.5344
x[75234] = 18.3602
x[75235] = 18.1981
x[75236] = 18.0478
x[75237] = 17.9091
x[75238] = 17.7824
x[75239] = 17.6679
x[75240] = 17.5665
x[75241] = 17.4792
x[75242] = 17.4067
x[75243] = 17.3497
x[75244] = 17.3088
x[75245] = 17.2853
x[75246] = 17.2817
x[75247] = 17.3018
x[75248] = 17.353
x[75249] = 17.4455
x[75250] = 17.5879
x[75251] = 17.7735
x[75252] = 17.9961
x[75253] = 18.2528
x[75254] = 18.5428
x[75255] = 18.8658
x[75256] = 19.2204
x[75257] = 19.6033
x[75258] = 20.0058
x[75259] = 20.4094
x[75260] = 20.7817
x[75261] = 21.0875
x[75262] = 21.3353
x[75263] = 21.5426
x[75264] = 21.7208
x[75265] = 21.8758
x[75266] = 22.0124
x[75267] = 22.1361
x[75268] = 22.2503
x[75269] = 22.3561
x[75270] = 22.4539
x[75271] = 22.5418
x[75272] = 22.6149
x[75273] = 22.6656
x[75274] = 22.6901
x[75275] = 22.6895
x[75276] = 22.6678
x[75277] = 22.6304
x[75278] = 22.5834
x[75279] = 22.5315
x[75280] = 22.4733
x[75281] = 22.402
x[75282] = 22.3138
x[75283] = 22.2089
x[75284] = 22.0865
x[75285] = 21.9437
x[75286] = 21.779
x[75287] = 21.5904
x[75288] = 21.3696
x[75289] = 21.1015
x[75290] = 20.78
x[75291] = 20.4406
x[75292] = 20.1144
x[75293] = 19.8184
x[75294] = 19.5603
x[75295] = 19.3424
x[75296] = 19.1642
x[75297] = 19.022
x[75298] = 18.907
x[75299] = 18.8003
x[75300] = 19.1344
x[75301] = 19.2234
x[75302] = 19.3012
x[75303] = 19.3866
x[75304] = 19.4881
x[75305] = 19.6091
x[75306] = 19.7496
x[75307] = 19.9071
x[75308] = 20.076
x[75309] = 20.245
x[75310] = 20.396
x[75311] = 20.5094
x[75312] = 20.5866
x[75313] = 20.6348
x[75314] = 20.6597
x[75315] = 20.6654
x[75316] = 20.655
x[75317] = 20.63
x[75318] = 20.5903
x[75319] = 20.5345
x[75320] = 20.4605
x[75321] = 20.3658
x[75322] = 20.2491
x[75323] = 20.1105
x[75324] = 19.952
x[75325] = 19.7776
x[75326] = 19.5923
x[75327] = 19.4007
x[75328] = 19.2064
x[75329] = 19.0122
x[75330] = 18.8208
x[75331] = 18.6347
x[75332] = 18.4558
x[75333] = 18.2857
x[75334] = 18.1256
x[75335] = 17.976
x[75336] = 17.8369
x[75337] = 17.7087
x[75338] = 17.5916
x[75339] = 17.4861
x[75340] = 17.3932
x[75341] = 17.3139
x[75342] = 17.2491
x[75343] = 17.1994
x[75344] = 17.1656
x[75345] = 17.1488
x[75346] = 17.1512
x[75347] = 17.1767
x[75348] = 17.2326
x[75349] = 17.33
x[75350] = 17.4774
x[75351] = 17.6683
x[75352] = 17.8961
x[75353] = 18.1582
x[75354] = 18.4537
x[75355] = 18.7825
x[75356] = 19.1435
x[75357] = 19.5335
x[75358] = 19.9437
x[75359] = 20.3551
x[75360] = 20.7337
x[75361] = 21.0427
x[75362] = 21.2914
x[75363] = 21.4987
x[75364] = 21.6771
x[75365] = 21.8323
x[75366] = 21.9687
x[75367] = 22.0915
x[75368] = 22.2044
x[75369] = 22.3095
x[75370] = 22.4068
x[75371] = 22.4932
x[75372] = 22.5629
x[75373] = 22.6085
x[75374] = 22.6267
x[75375] = 22.6195
x[75376] = 22.5921
x[75377] = 22.5516
x[75378] = 22.5046
x[75379] = 22.455
x[75380] = 22.3999
x[75381] = 22.3311
x[75382] = 22.244
x[75383] = 22.1387
x[75384] = 22.0147
x[75385] = 21.8708
x[75386] = 21.7063
x[75387] = 21.5193
x[75388] = 21.3009
x[75389] = 21.035
x[75390] = 20.7149
x[75391] = 20.376
x[75392] = 20.0497
x[75393] = 19.7534
x[75394] = 19.4949
x[75395] = 19.2767
x[75396] = 19.0983
x[75397] = 18.9561
x[75398] = 18.8411
x[75399] = 18.7347
x[75400] = 18.8546
x[75401] = 18.9409
x[75402] = 19.0147
x[75403] = 19.0943
x[75404] = 19.1882
x[75405] = 19.2994
x[75406] = 19.4279
x[75407] = 19.5712
x[75408] = 19.7239
x[75409] = 19.8756
x[75410] = 20.0099
x[75411] = 20.1094
x[75412] = 20.1751
x[75413] = 20.2133
x[75414] = 20.2292
x[75415] = 20.2269
x[75416] = 20.2101
x[75417] = 20.1807
x[75418] = 20.1386
x[75419] = 20.0827
x[75420] = 20.0113
x[75421] = 19.9222
x[75422] = 19.8143
x[75423] = 19.688
x[75424] = 19.5448
x[75425] = 19.3879
x[75426] = 19.2216
x[75427] = 19.0495
x[75428] = 18.8748
x[75429] = 18.6998
x[75430] = 18.5268
x[75431] = 18.3579
x[75432] = 18.1948
x[75433] = 18.039
x[75434] = 17.8916
x[75435] = 17.7532
x[75436] = 17.6245
x[75437] = 17.5059
x[75438] = 17.3979
x[75439] = 17.3012
x[75440] = 17.2166
x[75441] = 17.1451
x[75442] = 17.0877
x[75443] = 17.0452
x[75444] = 17.0184
x[75445] = 17.0081
x[75446] = 17.0163
x[75447] = 17.0468
x[75448] = 17.1071
x[75449] = 17.2085
x[75450] = 17.3602
x[75451] = 17.5553
x[75452] = 17.7874
x[75453] = 18.0538
x[75454] = 18.354
x[75455] = 18.6879
x[75456] = 19.0548
x[75457] = 19.4515
x[75458] = 19.8694
x[75459] = 20.2888
x[75460] = 20.6743
x[75461] = 20.9866
x[75462] = 21.2356
x[75463] = 21.4417
x[75464] = 21.6188
x[75465] = 21.7732
x[75466] = 21.909
x[75467] = 22.0308
x[75468] = 22.1423
x[75469] = 22.2463
x[75470] = 22.3422
x[75471] = 22.4262
x[75472] = 22.4919
x[75473] = 22.5326
x[75474] = 22.5453
x[75475] = 22.5325
x[75476] = 22.5006
x[75477] = 22.4581
x[75478] = 22.4114
x[75479] = 22.3631
x[75480] = 22.3093
x[75481] = 22.2414
x[75482] = 22.1545
x[75483] = 22.0479
x[75484] = 21.9221
x[75485] = 21.777
x[75486] = 21.6125
x[75487] = 21.4266
x[75488] = 21.2101
x[75489] = 20.9461
x[75490] = 20.6279
x[75491] = 20.2902
x[75492] = 19.9645
x[75493] = 19.6683
x[75494] = 19.4098
x[75495] = 19.1916
x[75496] = 19.0133
x[75497] = 18.8712
x[75498] = 18.7563
x[75499] = 18.6502
x[75500] = 18.5767
x[75501] = 18.6604
x[75502] = 18.7304
x[75503] = 18.8048
x[75504] = 18.8918
x[75505] = 18.9942
x[75506] = 19.1121
x[75507] = 19.243
x[75508] = 19.3816
x[75509] = 19.5185
x[75510] = 19.6386
x[75511] = 19.7264
x[75512] = 19.7827
x[75513] = 19.813
x[75514] = 19.8221
x[75515] = 19.8141
x[75516] = 19.793
x[75517] = 19.7607
x[75518] = 19.7174
x[75519] = 19.662
x[75520] = 19.5932
x[75521] = 19.5093
x[75522] = 19.4096
x[75523] = 19.2942
x[75524] = 19.1644
x[75525] = 19.023
x[75526] = 18.8733
x[75527] = 18.7184
x[75528] = 18.5608
x[75529] = 18.4027
x[75530] = 18.2459
x[75531] = 18.0922
x[75532] = 17.9431
x[75533] = 17.8
x[75534] = 17.6638
x[75535] = 17.5355
x[75536] = 17.4161
x[75537] = 17.3063
x[75538] = 17.2068
x[75539] = 17.1181
x[75540] = 17.0412
x[75541] = 16.9771
x[75542] = 16.9265
x[75543] = 16.8905
x[75544] = 16.8698
x[75545] = 16.8654
x[75546] = 16.8786
x[75547] = 16.9132
x[75548] = 16.977
x[75549] = 17.0816
x[75550] = 17.2364
x[75551] = 17.4346
x[75552] = 17.6698
x[75553] = 17.9394
x[75554] = 18.2431
x[75555] = 18.5809
x[75556] = 18.9526
x[75557] = 19.3552
x[75558] = 19.7801
x[75559] = 20.2071
x[75560] = 20.599
x[75561] = 20.9141
x[75562] = 21.1625
x[75563] = 21.3667
x[75564] = 21.5418
x[75565] = 21.6953
x[75566] = 21.8309
x[75567] = 21.9521
x[75568] = 22.0624
x[75569] = 22.1647
x[75570] = 22.2585
x[75571] = 22.3395
x[75572] = 22.4014
x[75573] = 22.4381
x[75574] = 22.4471
x[75575] = 22.4311
x[75576] = 22.3966
x[75577] = 22.353
x[75578] = 22.3064
x[75579] = 22.2578
x[75580] = 22.203
x[75581] = 22.1337
x[75582] = 22.0455
x[75583] = 21.9375
x[75584] = 21.8105
x[75585] = 21.6652
x[75586] = 21.5017
x[75587] = 21.3171
x[75588] = 21.1016
x[75589] = 20.8387
x[75590] = 20.5215
x[75591] = 20.1846
x[75592] = 19.8593
x[75593] = 19.5634
x[75594] = 19.305
x[75595] = 19.087
x[75596] = 18.9088
x[75597] = 18.767
x[75598] = 18.6524
x[75599] = 18.5467
x[75600] = 18.3019
x[75601] = 18.3832
x[75602] = 18.4499
x[75603] = 18.5196
x[75604] = 18.6005
x[75605] = 18.6954
x[75606] = 18.8041
x[75607] = 18.9244
x[75608] = 19.0513
x[75609] = 19.1759
x[75610] = 19.2845
x[75611] = 19.363
x[75612] = 19.412
x[75613] = 19.4367
x[75614] = 19.4415
x[75615] = 19.4304
x[75616] = 19.4072
x[75617] = 19.3736
x[75618] = 19.3301
x[75619] = 19.2759
x[75620] = 19.2099
x[75621] = 19.131
x[75622] = 19.0386
x[75623] = 18.9329
x[75624] = 18.8149
x[75625] = 18.6869
x[75626] = 18.5516
x[75627] = 18.4116
x[75628] = 18.269
x[75629] = 18.1255
x[75630] = 17.9828
x[75631] = 17.8424
x[75632] = 17.7056
x[75633] = 17.5737
x[75634] = 17.4476
x[75635] = 17.3284
x[75636] = 17.2173
x[75637] = 17.1155
x[75638] = 17.0235
x[75639] = 16.9421
x[75640] = 16.8721
x[75641] = 16.8143
x[75642] = 16.7696
x[75643] = 16.7388
x[75644] = 16.7229
x[75645] = 16.7227
x[75646] = 16.7395
x[75647] = 16.7771
x[75648] = 16.8433
x[75649] = 16.9499
x[75650] = 17.1065
x[75651] = 17.3064
x[75652] = 17.5433
x[75653] = 17.8146
x[75654] = 18.1202
x[75655] = 18.4606
x[75656] = 18.8356
x[75657] = 19.2425
x[75658] = 19.6726
x[75659] = 20.1052
x[75660] = 20.5015
x[75661] = 20.8177
x[75662] = 21.0644
x[75663] = 21.2663
x[75664] = 21.4406
x[75665] = 21.5949
x[75666] = 21.7322
x[75667] = 21.8545
x[75668] = 21.9642
x[75669] = 22.0645
x[75670] = 22.1554
x[75671] = 22.2328
x[75672] = 22.2912
x[75673] = 22.3251
x[75674] = 22.3325
x[75675] = 22.3156
x[75676] = 22.281
x[75677] = 22.2376
x[75678] = 22.1904
x[75679] = 22.1396
x[75680] = 22.0811
x[75681] = 22.0081
x[75682] = 21.917
x[75683] = 21.8073
x[75684] = 21.68
x[75685] = 21.5357
x[75686] = 21.3741
x[75687] = 21.1912
x[75688] = 20.9767
x[75689] = 20.7141
x[75690] = 20.3968
x[75691] = 20.0596
x[75692] = 19.7343
x[75693] = 19.4385
x[75694] = 19.1803
x[75695] = 18.9626
x[75696] = 18.7849
x[75697] = 18.6435
x[75698] = 18.5293
x[75699] = 18.4242
x[75700] = 18.0313
x[75701] = 18.1104
x[75702] = 18.1741
x[75703] = 18.2398
x[75704] = 18.3156
x[75705] = 18.404
x[75706] = 18.5052
x[75707] = 18.6169
x[75708] = 18.7344
x[75709] = 18.8494
x[75710] = 18.949
x[75711] = 19.0204
x[75712] = 19.064
x[75713] = 19.0848
x[75714] = 19.0869
x[75715] = 19.0742
x[75716] = 19.0501
x[75717] = 19.0163
x[75718] = 18.9732
x[75719] = 18.9207
x[75720] = 18.8577
x[75721] = 18.7837
x[75722] = 18.698
x[75723] = 18.6009
x[75724] = 18.4933
x[75725] = 18.377
x[75726] = 18.2543
x[75727] = 18.1273
x[75728] = 17.9978
x[75729] = 17.8672
x[75730] = 17.7369
x[75731] = 17.6082
x[75732] = 17.4825
x[75733] = 17.3605
x[75734] = 17.2435
x[75735] = 17.1326
x[75736] = 17.0292
x[75737] = 16.9345
x[75738] = 16.8493
x[75739] = 16.7743
x[75740] = 16.7102
x[75741] = 16.6577
x[75742] = 16.6176
x[75743] = 16.5909
x[75744] = 16.5783
x[75745] = 16.5808
x[75746] = 16.5997
x[75747] = 16.6389
x[75748] = 16.7063
x[75749] = 16.8136
x[75750] = 16.9707
x[75751] = 17.1707
x[75752] = 17.4075
x[75753] = 17.6788
x[75754] = 17.9846
x[75755] = 18.3257
x[75756] = 18.7021
x[75757] = 19.1112
x[75758] = 19.5442
x[75759] = 19.9799
x[75760] = 20.3782
x[75761] = 20.6936
x[75762] = 20.9377
x[75763] = 21.1377
x[75764] = 21.3124
x[75765] = 21.4696
x[75766] = 21.6111
x[75767] = 21.7363
x[75768] = 21.8466
x[75769] = 21.9451
x[75770] = 22.0325
x[75771] = 22.1059
x[75772] = 22.1609
x[75773] = 22.193
x[75774] = 22.2003
x[75775] = 22.1851
x[75776] = 22.1525
x[75777] = 22.1101
x[75778] = 22.0618
x[75779] = 22.0072
x[75780] = 21.9432
x[75781] = 21.865
x[75782] = 21.7702
x[75783] = 21.6587
x[75784] = 21.5314
x[75785] = 21.3885
x[75786] = 21.2288
x[75787] = 21.0475
x[75788] = 20.8338
x[75789] = 20.5709
x[75790] = 20.2527
x[75791] = 19.9147
x[75792] = 19.589
x[75793] = 19.2933
x[75794] = 19.0356
x[75795] = 18.8184
x[75796] = 18.6414
x[75797] = 18.5006
x[75798] = 18.3871
x[75799] = 18.2827
x[75800] = 17.7659
x[75801] = 17.843
x[75802] = 17.9041
x[75803] = 17.9665
x[75804] = 18.0379
x[75805] = 18.1212
x[75806] = 18.2163
x[75807] = 18.3211
x[75808] = 18.4314
x[75809] = 18.5392
x[75810] = 18.6324
x[75811] = 18.6985
x[75812] = 18.7381
x[75813] = 18.7557
x[75814] = 18.7557
x[75815] = 18.7417
x[75816] = 18.7168
x[75817] = 18.683
x[75818] = 18.6408
x[75819] = 18.59
x[75820] = 18.5302
x[75821] = 18.4608
x[75822] = 18.3813
x[75823] = 18.2921
x[75824] = 18.1939
x[75825] = 18.0881
x[75826] = 17.9766
x[75827] = 17.8612
x[75828] = 17.7434
x[75829] = 17.6242
x[75830] = 17.5051
x[75831] = 17.387
x[75832] = 17.2711
x[75833] = 17.1583
x[75834] = 17.0496
x[75835] = 16.9464
x[75836] = 16.85
x[75837] = 16.7619
x[75838] = 16.6827
x[75839] = 16.6133
x[75840] = 16.5542
x[75841] = 16.5062
x[75842] = 16.4698
x[75843] = 16.446
x[75844] = 16.4355
x[75845] = 16.4394
x[75846] = 16.4592
x[75847] = 16.499
x[75848] = 16.5664
x[75849] = 16.6732
x[75850] = 16.829
x[75851] = 17.0274
x[75852] = 17.2623
x[75853] = 17.5317
x[75854] = 17.8357
x[75855] = 18.1754
x[75856] = 18.551
x[75857] = 18.9601
x[75858] = 19.3937
x[75859] = 19.8301
x[75860] = 20.2284
x[75861] = 20.5425
x[75862] = 20.7844
x[75863] = 20.983
x[75864] = 21.1583
x[75865] = 21.3188
x[75866] = 21.4653
x[75867] = 21.595
x[75868] = 21.7074
x[75869] = 21.8051
x[75870] = 21.8893
x[75871] = 21.9589
x[75872] = 22.0107
x[75873] = 22.0416
x[75874] = 22.0502
x[75875] = 22.038
x[75876] = 22.0087
x[75877] = 21.9673
x[75878] = 21.917
x[75879] = 21.8582
x[75880] = 21.7889
x[75881] = 21.706
x[75882] = 21.6078
x[75883] = 21.4947
x[75884] = 21.3672
x[75885] = 21.2248
x[75886] = 21.0656
x[75887] = 20.8844
x[75888] = 20.6701
x[75889] = 20.4064
x[75890] = 20.0873
x[75891] = 19.7488
x[75892] = 19.4228
x[75893] = 19.1274
x[75894] = 18.8703
x[75895] = 18.6541
x[75896] = 18.478
x[75897] = 18.3383
x[75898] = 18.2257
x[75899] = 18.1222
x[75900] = 17.5063
x[75901] = 17.5816
x[75902] = 17.6406
x[75903] = 17.7002
x[75904] = 17.7682
x[75905] = 17.8473
x[75906] = 17.9377
x[75907] = 18.0375
x[75908] = 18.1425
x[75909] = 18.2453
x[75910] = 18.334
x[75911] = 18.3963
x[75912] = 18.4328
x[75913] = 18.4477
x[75914] = 18.4454
x[75915] = 18.4295
x[75916] = 18.4036
x[75917] = 18.3695
x[75918] = 18.3281
x[75919] = 18.2792
x[75920] = 18.2224
x[75921] = 18.1574
x[75922] = 18.0838
x[75923] = 18.0018
x[75924] = 17.9122
x[75925] = 17.8161
x[75926] = 17.7148
x[75927] = 17.6098
x[75928] = 17.5024
x[75929] = 17.3936
x[75930] = 17.2845
x[75931] = 17.1761
x[75932] = 17.0691
x[75933] = 16.9647
x[75934] = 16.8637
x[75935] = 16.7676
x[75936] = 16.6778
x[75937] = 16.5956
x[75938] = 16.5219
x[75939] = 16.4574
x[75940] = 16.4026
x[75941] = 16.3581
x[75942] = 16.3247
x[75943] = 16.303
x[75944] = 16.2938
x[75945] = 16.2982
x[75946] = 16.3181
x[75947] = 16.3574
x[75948] = 16.4237
x[75949] = 16.5286
x[75950] = 16.6817
x[75951] = 16.8766
x[75952] = 17.1076
x[75953] = 17.3728
x[75954] = 17.6728
x[75955] = 18.0087
x[75956] = 18.3811
x[75957] = 18.7879
x[75958] = 19.2201
x[75959] = 19.6558
x[75960] = 20.0535
x[75961] = 20.3669
x[75962] = 20.6077
x[75963] = 20.8052
x[75964] = 20.9806
x[75965] = 21.1437
x[75966] = 21.2949
x[75967] = 21.4294
x[75968] = 21.5452
x[75969] = 21.6438
x[75970] = 21.7265
x[75971] = 21.7933
x[75972] = 21.8427
x[75973] = 21.8728
x[75974] = 21.883
x[75975] = 21.8742
x[75976] = 21.8482
x[75977] = 21.8074
x[75978] = 21.7546
x[75979] = 21.692
x[75980] = 21.619
x[75981] = 21.5328
x[75982] = 21.4322
x[75983] = 21.3176
x[75984] = 21.1893
x[75985] = 21.0463
x[75986] = 20.886
x[75987] = 20.703
x[75988] = 20.4865
x[75989] = 20.2209
x[75990] = 19.9005
x[75991] = 19.5611
x[75992] = 19.2349
x[75993] = 18.9399
x[75994] = 18.684
x[75995] = 18.4693
x[75996] = 18.2948
x[75997] = 18.1565
x[75998] = 18.0452
x[75999] = 17.9428
x[76000] = 17.2531
x[76001] = 17.3269
x[76002] = 17.3841
x[76003] = 17.4415
x[76004] = 17.5067
x[76005] = 17.5827
x[76006] = 17.6696
x[76007] = 17.7657
x[76008] = 17.8671
x[76009] = 17.9666
x[76010] = 18.0524
x[76011] = 18.1122
x[76012] = 18.1462
x[76013] = 18.1587
x[76014] = 18.1538
x[76015] = 18.1357
x[76016] = 18.1083
x[76017] = 18.0739
x[76018] = 18.0331
x[76019] = 17.986
x[76020] = 17.9322
x[76021] = 17.8713
x[76022] = 17.8032
x[76023] = 17.728
x[76024] = 17.6463
x[76025] = 17.5589
x[76026] = 17.4668
x[76027] = 17.3711
x[76028] = 17.273
x[76029] = 17.1735
x[76030] = 17.0734
x[76031] = 16.9736
x[76032] = 16.8748
x[76033] = 16.7779
x[76034] = 16.684
x[76035] = 16.5944
x[76036] = 16.5106
x[76037] = 16.4339
x[76038] = 16.3651
x[76039] = 16.3048
x[76040] = 16.2537
x[76041] = 16.2122
x[76042] = 16.1811
x[76043] = 16.1608
x[76044] = 16.1524
x[76045] = 16.1568
x[76046] = 16.176
x[76047] = 16.2141
x[76048] = 16.2784
x[76049] = 16.3802
x[76050] = 16.5289
x[76051] = 16.7184
x[76052] = 16.9432
x[76053] = 17.2019
x[76054] = 17.4953
x[76055] = 17.8248
x[76056] = 18.1914
x[76057] = 18.5933
x[76058] = 19.0223
x[76059] = 19.4566
x[76060] = 19.8542
x[76061] = 20.1679
x[76062] = 20.4087
x[76063] = 20.6058
x[76064] = 20.781
x[76065] = 20.9454
x[76066] = 21.0998
x[76067] = 21.2385
x[76068] = 21.3583
x[76069] = 21.4595
x[76070] = 21.5432
x[76071] = 21.6098
x[76072] = 21.6586
x[76073] = 21.6885
x[76074] = 21.6996
x[76075] = 21.6926
x[76076] = 21.6684
x[76077] = 21.6281
x[76078] = 21.574
x[76079] = 21.5092
x[76080] = 21.4338
x[76081] = 21.3457
x[76082] = 21.2434
x[76083] = 21.1275
x[76084] = 20.9979
x[76085] = 20.8534
x[76086] = 20.6912
x[76087] = 20.5056
x[76088] = 20.2858
x[76089] = 20.0164
x[76090] = 19.6927
x[76091] = 19.3511
x[76092] = 19.0243
x[76093] = 18.7301
x[76094] = 18.476
x[76095] = 18.2637
x[76096] = 18.0916
x[76097] = 17.9555
x[76098] = 17.8459
x[76099] = 17.745
x[76100] = 17.0067
x[76101] = 17.0791
x[76102] = 17.1349
x[76103] = 17.1905
x[76104] = 17.2537
x[76105] = 17.3273
x[76106] = 17.4117
x[76107] = 17.5053
x[76108] = 17.6044
x[76109] = 17.7018
x[76110] = 17.7859
x[76111] = 17.844
x[76112] = 17.8762
x[76113] = 17.8866
x[76114] = 17.8795
x[76115] = 17.8594
x[76116] = 17.8307
x[76117] = 17.796
x[76118] = 17.756
x[76119] = 17.7108
x[76120] = 17.6598
x[76121] = 17.6028
x[76122] = 17.5397
x[76123] = 17.4706
x[76124] = 17.3959
x[76125] = 17.3163
x[76126] = 17.2322
x[76127] = 17.1446
x[76128] = 17.0545
x[76129] = 16.963
x[76130] = 16.8707
x[76131] = 16.7783
x[76132] = 16.6866
x[76133] = 16.5965
x[76134] = 16.509
x[76135] = 16.4254
x[76136] = 16.3471
x[76137] = 16.2753
x[76138] = 16.2107
x[76139] = 16.1542
x[76140] = 16.1061
x[76141] = 16.0672
x[76142] = 16.0378
x[76143] = 16.0187
x[76144] = 16.0106
x[76145] = 16.0147
x[76146] = 16.0329
x[76147] = 16.0692
x[76148] = 16.1307
x[76149] = 16.2282
x[76150] = 16.3708
x[76151] = 16.5528
x[76152] = 16.7693
x[76153] = 17.0189
x[76154] = 17.3027
x[76155] = 17.6227
x[76156] = 17.9801
x[76157] = 18.3741
x[76158] = 18.7973
x[76159] = 19.2288
x[76160] = 19.6266
x[76161] = 19.9413
x[76162] = 20.183
x[76163] = 20.3802
x[76164] = 20.5551
x[76165] = 20.7198
x[76166] = 20.8756
x[76167] = 21.017
x[76168] = 21.1402
x[76169] = 21.2448
x[76170] = 21.3315
x[76171] = 21.4003
x[76172] = 21.4505
x[76173] = 21.4809
x[76174] = 21.4921
x[76175] = 21.4855
x[76176] = 21.4621
x[76177] = 21.4227
x[76178] = 21.369
x[76179] = 21.3038
x[76180] = 21.2275
x[76181] = 21.1384
x[76182] = 21.0354
x[76183] = 20.9183
x[76184] = 20.7871
x[76185] = 20.6408
x[76186] = 20.4766
x[76187] = 20.2882
x[76188] = 20.0644
x[76189] = 19.79
x[76190] = 19.4607
x[76191] = 19.1157
x[76192] = 18.7886
x[76193] = 18.4964
x[76194] = 18.2456
x[76195] = 18.037
x[76196] = 17.8685
x[76197] = 17.7354
x[76198] = 17.6282
x[76199] = 17.529
x[76200] = 16.7673
x[76201] = 16.8385
x[76202] = 16.8931
x[76203] = 16.9474
x[76204] = 17.0092
x[76205] = 17.0812
x[76206] = 17.1638
x[76207] = 17.2558
x[76208] = 17.3534
x[76209] = 17.4497
x[76210] = 17.5328
x[76211] = 17.59
x[76212] = 17.621
x[76213] = 17.63
x[76214] = 17.6214
x[76215] = 17.6
x[76216] = 17.5706
x[76217] = 17.536
x[76218] = 17.497
x[76219] = 17.4536
x[76220] = 17.4055
x[76221] = 17.3522
x[76222] = 17.2937
x[76223] = 17.23
x[76224] = 17.1614
x[76225] = 17.0883
x[76226] = 17.011
x[76227] = 16.9302
x[76228] = 16.8469
x[76229] = 16.7618
x[76230] = 16.6759
x[76231] = 16.5898
x[76232] = 16.5041
x[76233] = 16.4199
x[76234] = 16.338
x[76235] = 16.2598
x[76236] = 16.1864
x[76237] = 16.1189
x[76238] = 16.0582
x[76239] = 16.0047
x[76240] = 15.9593
x[76241] = 15.9222
x[76242] = 15.8943
x[76243] = 15.876
x[76244] = 15.8682
x[76245] = 15.8718
x[76246] = 15.8888
x[76247] = 15.9229
x[76248] = 15.9808
x[76249] = 16.0729
x[76250] = 16.2077
x[76251] = 16.3802
x[76252] = 16.5859
x[76253] = 16.8238
x[76254] = 17.095
x[76255] = 17.4017
x[76256] = 17.7457
x[76257] = 18.1271
x[76258] = 18.5399
x[76259] = 18.9648
x[76260] = 19.3604
x[76261] = 19.6755
x[76262] = 19.9184
x[76263] = 20.1162
x[76264] = 20.291
x[76265] = 20.4552
x[76266] = 20.6108
x[76267] = 20.7528
x[76268] = 20.8775
x[76269] = 20.9845
x[76270] = 21.0739
x[76271] = 21.1456
x[76272] = 21.198
x[76273] = 21.2296
x[76274] = 21.2412
x[76275] = 21.2352
x[76276] = 21.2133
x[76277] = 21.176
x[76278] = 21.1242
x[76279] = 21.06
x[76280] = 20.9839
x[76281] = 20.8951
x[76282] = 20.7924
x[76283] = 20.6748
x[76284] = 20.5422
x[76285] = 20.3941
x[76286] = 20.2279
x[76287] = 20.0369
x[76288] = 19.8095
x[76289] = 19.5301
x[76290] = 19.1958
x[76291] = 18.8492
x[76292] = 18.5242
x[76293] = 18.2369
x[76294] = 17.9919
x[76295] = 17.7892
x[76296] = 17.6258
x[76297] = 17.4969
x[76298] = 17.3928
x[76299] = 17.2958
x[76300] = 16.535
x[76301] = 16.6051
x[76302] = 16.6588
x[76303] = 16.7122
x[76304] = 16.7729
x[76305] = 16.8439
x[76306] = 16.9255
x[76307] = 17.0166
x[76308] = 17.1136
x[76309] = 17.2094
x[76310] = 17.2923
x[76311] = 17.3491
x[76312] = 17.3796
x[76313] = 17.388
x[76314] = 17.3787
x[76315] = 17.3567
x[76316] = 17.3272
x[76317] = 17.2932
x[76318] = 17.2556
x[76319] = 17.2143
x[76320] = 17.169
x[76321] = 17.1192
x[76322] = 17.0648
x[76323] = 17.0058
x[76324] = 16.9424
x[76325] = 16.8748
x[76326] = 16.8031
x[76327] = 16.7279
x[76328] = 16.6498
x[76329] = 16.5699
x[76330] = 16.4889
x[76331] = 16.4077
x[76332] = 16.327
x[76333] = 16.2478
x[76334] = 16.1709
x[76335] = 16.0974
x[76336] = 16.0284
x[76337] = 15.9648
x[76338] = 15.9072
x[76339] = 15.8564
x[76340] = 15.8129
x[76341] = 15.7775
x[76342] = 15.7506
x[76343] = 15.733
x[76344] = 15.7253
x[76345] = 15.7284
x[76346] = 15.7441
x[76347] = 15.7755
x[76348] = 15.8292
x[76349] = 15.9147
x[76350] = 16.0402
x[76351] = 16.2012
x[76352] = 16.3938
x[76353] = 16.6171
x[76354] = 16.8723
x[76355] = 17.1616
x[76356] = 17.4871
x[76357] = 17.8493
x[76358] = 18.2438
x[76359] = 18.654
x[76360] = 19.0409
x[76361] = 19.3529
x[76362] = 19.5958
